country_code,country_name,year,non-resident,resident,total
GRC,Greece,1981,1843.0,1221.0,3064.0
GRC,Greece,1982,1911.0,1264.0,3175.0
GRC,Greece,1983,1936.0,1191.0,3127.0
GRC,Greece,1984,2142.0,1277.0,3419.0
GRC,Greece,1985,2035.0,1121.0,3156.0
GRC,Greece,1986,1714.0,1249.0,2963.0
GRC,Greece,1987,586.0,1539.0,2125.0
GRC,Greece,1988,457.0,205.0,662.0
GRC,Greece,1989,454.0,216.0,670.0
GRC,Greece,1990,466.0,241.0,707.0
GRC,Greece,1991,192.0,188.0,380.0
GRC,Greece,1992,211.0,222.0,433.0
GRC,Greece,1993,171.0,221.0,392.0
GRC,Greece,1994,139.0,267.0,406.0
GRC,Greece,1995,46.0,266.0,312.0
GRC,Greece,1996,37.0,267.0,304.0
GRC,Greece,1997,57.0,293.0,350.0
GRC,Greece,1998,34.0,276.0,310.0
GRC,Greece,1999,33.0,290.0,323.0
GRC,Greece,2000,34.0,306.0,340.0
GRC,Greece,2001,49.0,385.0,434.0
GRC,Greece,2002,36.0,376.0,412.0
GRC,Greece,2003,27.0,393.0,420.0
GRC,Greece,2004,28.0,379.0,407.0
GRC,Greece,2005,20.0,462.0,482.0
GRC,Greece,2006,30.0,532.0,562.0
GRC,Greece,2007,20.0,575.0,595.0
GRC,Greece,2008,30.0,628.0,658.0
GRC,Greece,2009,22.0,698.0,720.0
GRC,Greece,2010,16.0,728.0,744.0
GRC,Greece,2011,19.0,722.0,741.0
GRC,Greece,2012,28.0,628.0,656.0
GRC,Greece,2013,19.0,698.0,717.0
GRC,Greece,2014,19.0,651.0,670.0
GRC,Greece,2015,23.0,550.0,573.0
GRC,Greece,2016,40.0,606.0,646.0
GRC,Greece,2017,91.0,498.0,589.0
GRC,Greece,2018,149.0,430.0,579.0
GRC,Greece,2019,238.0,356.0,594.0
GRC,Greece,2020,363.0,400.0,763.0
GRC,Greece,2021,532.0,394.0,926.0
GRD,Grenada,1980,2.0,,2.0
GRD,Grenada,2012,26.0,,26.0
GRD,Grenada,2013,33.0,,33.0
GRD,Grenada,2014,17.0,,17.0
GRD,Grenada,2015,9.0,,9.0
GRD,Grenada,2016,17.0,,17.0
GRD,Grenada,2020,16.0,,16.0
GRD,Grenada,2021,16.0,,16.0
GTM,Guatemala,1982,168.0,17.0,185.0
GTM,Guatemala,1984,115.0,,115.0
GTM,Guatemala,1985,92.0,72.0,164.0
GTM,Guatemala,1986,106.0,25.0,131.0
GTM,Guatemala,1987,76.0,8.0,84.0
GTM,Guatemala,1988,82.0,16.0,98.0
GTM,Guatemala,1989,75.0,5.0,80.0
GTM,Guatemala,1990,97.0,27.0,124.0
GTM,Guatemala,1991,104.0,31.0,135.0
GTM,Guatemala,1992,79.0,27.0,106.0
GTM,Guatemala,1993,94.0,40.0,134.0
GTM,Guatemala,1994,99.0,21.0,120.0
GTM,Guatemala,1995,77.0,32.0,109.0
GTM,Guatemala,1996,142.0,22.0,164.0
GTM,Guatemala,1997,175.0,36.0,211.0
GTM,Guatemala,1998,218.0,26.0,244.0
GTM,Guatemala,1999,267.0,28.0,295.0
GTM,Guatemala,2000,250.0,54.0,304.0
GTM,Guatemala,2001,285.0,30.0,315.0
GTM,Guatemala,2002,293.0,8.0,301.0
GTM,Guatemala,2003,296.0,6.0,302.0
GTM,Guatemala,2004,266.0,9.0,275.0
GTM,Guatemala,2005,388.0,17.0,405.0
GTM,Guatemala,2006,500.0,28.0,528.0
GTM,Guatemala,2007,99.0,9.0,108.0
GTM,Guatemala,2008,306.0,5.0,311.0
GTM,Guatemala,2009,322.0,7.0,329.0
GTM,Guatemala,2010,374.0,7.0,381.0
GTM,Guatemala,2011,327.0,4.0,331.0
GTM,Guatemala,2012,337.0,7.0,344.0
GTM,Guatemala,2013,319.0,4.0,323.0
GTM,Guatemala,2014,288.0,10.0,298.0
GTM,Guatemala,2015,341.0,7.0,348.0
GTM,Guatemala,2016,266.0,3.0,269.0
GTM,Guatemala,2017,275.0,3.0,278.0
GTM,Guatemala,2018,228.0,6.0,234.0
GTM,Guatemala,2019,231.0,7.0,238.0
GTM,Guatemala,2020,205.0,7.0,212.0
GTM,Guatemala,2021,249.0,9.0,258.0
GUY,Guyana,1983,12.0,1.0,13.0
GUY,Guyana,1984,5.0,,5.0
GUY,Guyana,1985,16.0,1.0,17.0
GUY,Guyana,1986,8.0,9.0,17.0
GUY,Guyana,1987,3.0,,3.0
GUY,Guyana,1990,6.0,,6.0
GUY,Guyana,2012,14.0,,14.0
GUY,Guyana,2013,16.0,,16.0
GUY,Guyana,2014,19.0,1.0,20.0
GUY,Guyana,2015,13.0,,13.0
GUY,Guyana,2016,17.0,1.0,18.0
GUY,Guyana,2017,23.0,,23.0
GUY,Guyana,2018,18.0,2.0,20.0
GUY,Guyana,2021,,40.0,40.0
HKG,"Hong Kong SAR, China",1983,871.0,21.0,892.0
HKG,"Hong Kong SAR, China",1984,810.0,20.0,830.0
HKG,"Hong Kong SAR, China",1985,955.0,16.0,971.0
HKG,"Hong Kong SAR, China",1986,1027.0,10.0,1037.0
HKG,"Hong Kong SAR, China",1987,1107.0,13.0,1120.0
HKG,"Hong Kong SAR, China",1988,1056.0,12.0,1068.0
HKG,"Hong Kong SAR, China",1989,886.0,15.0,901.0
HKG,"Hong Kong SAR, China",1990,1060.0,21.0,1081.0
HKG,"Hong Kong SAR, China",1991,1076.0,16.0,1092.0
HKG,"Hong Kong SAR, China",1992,1248.0,11.0,1259.0
HKG,"Hong Kong SAR, China",1993,1186.0,9.0,1195.0
HKG,"Hong Kong SAR, China",1994,1619.0,21.0,1640.0
HKG,"Hong Kong SAR, China",1995,1938.0,23.0,1961.0
HKG,"Hong Kong SAR, China",1996,2059.0,41.0,2100.0
HKG,"Hong Kong SAR, China",1997,2359.0,26.0,2385.0
HKG,"Hong Kong SAR, China",1998,14539.0,128.0,14667.0
HKG,"Hong Kong SAR, China",1999,5998.0,42.0,6040.0
HKG,"Hong Kong SAR, China",2000,8244.0,51.0,8295.0
HKG,"Hong Kong SAR, China",2001,8840.0,74.0,8914.0
HKG,"Hong Kong SAR, China",2002,9018.0,112.0,9130.0
HKG,"Hong Kong SAR, China",2003,8995.0,107.0,9102.0
HKG,"Hong Kong SAR, China",2004,9878.0,127.0,10005.0
HKG,"Hong Kong SAR, China",2005,11607.0,156.0,11763.0
HKG,"Hong Kong SAR, China",2006,13618.0,172.0,13790.0
HKG,"Hong Kong SAR, China",2007,13606.0,160.0,13766.0
HKG,"Hong Kong SAR, China",2008,13489.0,173.0,13662.0
HKG,"Hong Kong SAR, China",2009,11708.0,149.0,11857.0
HKG,"Hong Kong SAR, China",2010,11569.0,133.0,11702.0
HKG,"Hong Kong SAR, China",2011,13312.0,181.0,13493.0
HKG,"Hong Kong SAR, China",2012,12817.0,171.0,12988.0
HKG,"Hong Kong SAR, China",2013,13690.0,226.0,13916.0
HKG,"Hong Kong SAR, China",2014,12350.0,192.0,12542.0
HKG,"Hong Kong SAR, China",2015,11973.0,239.0,12212.0
HKG,"Hong Kong SAR, China",2016,13859.0,233.0,14092.0
HKG,"Hong Kong SAR, China",2017,12975.0,324.0,13299.0
HKG,"Hong Kong SAR, China",2018,15672.0,314.0,15986.0
HKG,"Hong Kong SAR, China",2019,16186.0,346.0,16532.0
HKG,"Hong Kong SAR, China",2020,21133.0,423.0,21556.0
HKG,"Hong Kong SAR, China",2021,21542.0,401.0,21943.0
HND,Honduras,1980,40.0,6.0,46.0
HND,Honduras,1982,183.0,63.0,246.0
HND,Honduras,1983,24.0,16.0,40.0
HND,Honduras,1984,19.0,4.0,23.0
HND,Honduras,1985,16.0,12.0,28.0
HND,Honduras,1987,31.0,12.0,43.0
HND,Honduras,1988,27.0,,27.0
HND,Honduras,1990,17.0,6.0,23.0
HND,Honduras,1992,30.0,,30.0
HND,Honduras,1995,40.0,7.0,47.0
HND,Honduras,1996,126.0,10.0,136.0
HND,Honduras,1998,,11.0,11.0
HND,Honduras,1999,148.0,8.0,156.0
HND,Honduras,2000,135.0,4.0,139.0
HND,Honduras,2001,155.0,7.0,162.0
HND,Honduras,2002,161.0,7.0,168.0
HND,Honduras,2011,253.0,2.0,255.0
HND,Honduras,2012,233.0,8.0,241.0
HND,Honduras,2013,211.0,6.0,217.0
HND,Honduras,2015,224.0,4.0,228.0
HND,Honduras,2016,185.0,10.0,195.0
HND,Honduras,2017,189.0,4.0,193.0
HND,Honduras,2018,148.0,8.0,156.0
HND,Honduras,2019,187.0,,187.0
HND,Honduras,2021,188.0,,188.0
HRV,Croatia,1992,1010.0,479.0,1489.0
HRV,Croatia,1993,746.0,503.0,1249.0
HRV,Croatia,1994,584.0,277.0,861.0
HRV,Croatia,1995,335.0,265.0,600.0
HRV,Croatia,1996,356.0,259.0,615.0
HRV,Croatia,1997,439.0,273.0,712.0
HRV,Croatia,1998,352.0,267.0,619.0
HRV,Croatia,1999,144.0,246.0,390.0
HRV,Croatia,2000,538.0,337.0,875.0
HRV,Croatia,2001,599.0,362.0,961.0
HRV,Croatia,2002,703.0,328.0,1031.0
HRV,Croatia,2003,699.0,387.0,1086.0
HRV,Croatia,2004,839.0,385.0,1224.0
HRV,Croatia,2005,649.0,363.0,1012.0
HRV,Croatia,2006,119.0,317.0,436.0
HRV,Croatia,2007,93.0,344.0,437.0
HRV,Croatia,2008,71.0,330.0,401.0
HRV,Croatia,2009,68.0,250.0,318.0
HRV,Croatia,2010,21.0,257.0,278.0
HRV,Croatia,2011,21.0,230.0,251.0
HRV,Croatia,2012,32.0,217.0,249.0
HRV,Croatia,2013,23.0,230.0,253.0
HRV,Croatia,2014,30.0,170.0,200.0
HRV,Croatia,2015,17.0,169.0,186.0
HRV,Croatia,2016,13.0,175.0,188.0
HRV,Croatia,2017,11.0,148.0,159.0
HRV,Croatia,2018,15.0,121.0,136.0
HRV,Croatia,2019,16.0,195.0,211.0
HRV,Croatia,2020,12.0,117.0,129.0
HRV,Croatia,2021,11.0,77.0,88.0
HTI,Haiti,1980,13.0,4.0,17.0
HTI,Haiti,1982,24.0,2.0,26.0
HTI,Haiti,1983,15.0,1.0,16.0
HTI,Haiti,1984,11.0,2.0,13.0
HTI,Haiti,1985,15.0,6.0,21.0
HTI,Haiti,1986,20.0,4.0,24.0
HTI,Haiti,1987,9.0,9.0,18.0
HTI,Haiti,1988,4.0,1.0,5.0
HTI,Haiti,1991,5.0,3.0,8.0
HTI,Haiti,1996,6.0,3.0,9.0
HTI,Haiti,1999,5.0,1.0,6.0
HTI,Haiti,2011,13.0,1.0,14.0
HTI,Haiti,2012,15.0,2.0,17.0
HTI,Haiti,2013,11.0,,11.0
HTI,Haiti,2014,19.0,2.0,21.0
HUN,Hungary,1980,1571.0,1601.0,3172.0
HUN,Hungary,1981,1528.0,2124.0,3652.0
HUN,Hungary,1982,1559.0,2344.0,3903.0
HUN,Hungary,1983,1530.0,2760.0,4290.0
HUN,Hungary,1984,1606.0,2869.0,4475.0
HUN,Hungary,1985,1531.0,2904.0,4435.0
HUN,Hungary,1986,1606.0,2847.0,4453.0
HUN,Hungary,1987,1630.0,3229.0,4859.0
HUN,Hungary,1988,1629.0,3262.0,4891.0
HUN,Hungary,1989,1666.0,2657.0,4323.0
HUN,Hungary,1990,1976.0,2477.0,4453.0
HUN,Hungary,1991,1799.0,2210.0,4009.0
HUN,Hungary,1992,1633.0,1497.0,3130.0
HUN,Hungary,1993,1323.0,1139.0,2462.0
HUN,Hungary,1994,1328.0,1162.0,2490.0
HUN,Hungary,1995,1793.0,1096.0,2889.0
HUN,Hungary,1996,850.0,803.0,1653.0
HUN,Hungary,1997,888.0,737.0,1625.0
HUN,Hungary,1998,904.0,690.0,1594.0
HUN,Hungary,1999,3779.0,729.0,4508.0
HUN,Hungary,2000,4127.0,810.0,4937.0
HUN,Hungary,2001,4529.0,919.0,5448.0
HUN,Hungary,2002,5064.0,842.0,5906.0
HUN,Hungary,2003,4054.0,756.0,4810.0
HUN,Hungary,2004,1909.0,748.0,2657.0
HUN,Hungary,2005,497.0,705.0,1202.0
HUN,Hungary,2006,206.0,718.0,924.0
HUN,Hungary,2007,102.0,689.0,791.0
HUN,Hungary,2008,89.0,683.0,772.0
HUN,Hungary,2009,30.0,757.0,787.0
HUN,Hungary,2010,47.0,649.0,696.0
HUN,Hungary,2011,36.0,662.0,698.0
HUN,Hungary,2012,66.0,692.0,758.0
HUN,Hungary,2013,66.0,642.0,708.0
HUN,Hungary,2014,73.0,546.0,619.0
HUN,Hungary,2015,64.0,569.0,633.0
HUN,Hungary,2016,49.0,616.0,665.0
HUN,Hungary,2017,36.0,496.0,532.0
HUN,Hungary,2018,36.0,407.0,443.0
HUN,Hungary,2019,23.0,427.0,450.0
HUN,Hungary,2020,28.0,428.0,456.0
HUN,Hungary,2021,13.0,433.0,446.0
IDN,Indonesia,1980,475.0,5.0,480.0
IDN,Indonesia,1982,636.0,16.0,652.0
IDN,Indonesia,1983,682.0,40.0,722.0
IDN,Indonesia,1984,559.0,26.0,585.0
IDN,Indonesia,1985,731.0,49.0,780.0
IDN,Indonesia,1986,591.0,32.0,623.0
IDN,Indonesia,1987,601.0,62.0,663.0
IDN,Indonesia,1989,661.0,113.0,774.0
IDN,Indonesia,1991,1280.0,34.0,1314.0
IDN,Indonesia,1992,3905.0,67.0,3972.0
IDN,Indonesia,1993,2031.0,38.0,2069.0
IDN,Indonesia,1994,2305.0,29.0,2334.0
IDN,Indonesia,1995,2813.0,61.0,2874.0
IDN,Indonesia,1996,3957.0,40.0,3997.0
IDN,Indonesia,1997,3939.0,79.0,4018.0
IDN,Indonesia,1998,1753.0,93.0,1846.0
IDN,Indonesia,1999,2784.0,152.0,2936.0
IDN,Indonesia,2000,3733.0,157.0,3890.0
IDN,Indonesia,2001,3714.0,212.0,3926.0
IDN,Indonesia,2002,3609.0,234.0,3843.0
IDN,Indonesia,2003,3099.0,201.0,3300.0
IDN,Indonesia,2004,3441.0,227.0,3668.0
IDN,Indonesia,2005,4069.0,235.0,4304.0
IDN,Indonesia,2006,4324.0,288.0,4612.0
IDN,Indonesia,2007,4850.0,284.0,5134.0
IDN,Indonesia,2008,4747.0,386.0,5133.0
IDN,Indonesia,2009,4103.0,415.0,4518.0
IDN,Indonesia,2010,5122.0,508.0,5630.0
IDN,Indonesia,2011,5297.0,533.0,5830.0
IDN,Indonesia,2013,6787.0,663.0,7450.0
IDN,Indonesia,2014,7321.0,702.0,8023.0
IDN,Indonesia,2015,8095.0,1058.0,9153.0
IDN,Indonesia,2016,8538.0,1101.0,9639.0
IDN,Indonesia,2017,7032.0,2271.0,9303.0
IDN,Indonesia,2018,8347.0,1407.0,9754.0
IDN,Indonesia,2019,8388.0,3093.0,11481.0
IDN,Indonesia,2020,6851.0,1309.0,8160.0
IDN,Indonesia,2021,7403.0,1397.0,8800.0
IND,India,1980,1817.0,1207.0,3024.0
IND,India,1981,1834.0,1067.0,2901.0
IND,India,1982,1948.0,1128.0,3076.0
IND,India,1984,2291.0,1003.0,3294.0
IND,India,1985,2493.0,982.0,3475.0
IND,India,1986,2497.0,999.0,3496.0
IND,India,1987,2520.0,988.0,3508.0
IND,India,1988,2504.0,1033.0,3537.0
IND,India,1989,2600.0,1048.0,3648.0
IND,India,1990,2673.0,1147.0,3820.0
IND,India,1991,2328.0,1267.0,3595.0
IND,India,1992,2176.0,1248.0,3424.0
IND,India,1993,2511.0,1209.0,3720.0
IND,India,1994,3212.0,1588.0,4800.0
IND,India,1995,5021.0,1545.0,6566.0
IND,India,1996,6901.0,1661.0,8562.0
IND,India,1997,8229.0,1926.0,10155.0
IND,India,1998,6707.0,2247.0,8954.0
IND,India,1999,2620.0,2206.0,4826.0
IND,India,2000,6332.0,2206.0,8538.0
IND,India,2001,8213.0,2379.0,10592.0
IND,India,2002,8772.0,2693.0,11465.0
IND,India,2003,9188.0,3425.0,12613.0
IND,India,2004,13452.0,4014.0,17466.0
IND,India,2005,19661.0,4721.0,24382.0
IND,India,2006,23242.0,5686.0,28928.0
IND,India,2007,28922.0,6296.0,35218.0
IND,India,2008,30387.0,6425.0,36812.0
IND,India,2009,27025.0,7262.0,34287.0
IND,India,2010,30909.0,8853.0,39762.0
IND,India,2011,33450.0,8841.0,42291.0
IND,India,2012,34402.0,9553.0,43955.0
IND,India,2013,32362.0,10669.0,43031.0
IND,India,2014,30814.0,12040.0,42854.0
IND,India,2015,33079.0,12579.0,45658.0
IND,India,2016,31858.0,13199.0,45057.0
IND,India,2017,31621.0,14961.0,46582.0
IND,India,2018,33766.0,16289.0,50055.0
IND,India,2019,34173.0,19454.0,53627.0
IND,India,2020,33630.0,23141.0,56771.0
IND,India,2021,35306.0,26267.0,61573.0
IRL,Ireland,1980,2355.0,394.0,2749.0
IRL,Ireland,1981,2649.0,461.0,3110.0
IRL,Ireland,1982,2676.0,434.0,3110.0
IRL,Ireland,1983,2527.0,567.0,3094.0
IRL,Ireland,1984,2721.0,651.0,3372.0
IRL,Ireland,1985,2614.0,726.0,3340.0
IRL,Ireland,1986,2678.0,743.0,3421.0
IRL,Ireland,1987,2846.0,719.0,3565.0
IRL,Ireland,1988,3174.0,727.0,3901.0
IRL,Ireland,1989,3494.0,736.0,4230.0
IRL,Ireland,1990,4001.0,734.0,4735.0
IRL,Ireland,1991,3794.0,786.0,4580.0
IRL,Ireland,2016,70.0,79.0,149.0
IRL,Ireland,2017,75.0,62.0,137.0
IRL,Ireland,2018,32.0,76.0,108.0
IRL,Ireland,2019,35.0,58.0,93.0
IRL,Ireland,2020,54.0,75.0,129.0
IRL,Ireland,2021,42.0,75.0,117.0
IRN,"Iran, Islamic Rep.",1980,493.0,169.0,662.0
IRN,"Iran, Islamic Rep.",1981,321.0,286.0,607.0
IRN,"Iran, Islamic Rep.",1982,273.0,202.0,475.0
IRN,"Iran, Islamic Rep.",1983,280.0,213.0,493.0
IRN,"Iran, Islamic Rep.",1984,312.0,162.0,474.0
IRN,"Iran, Islamic Rep.",1985,223.0,183.0,406.0
IRN,"Iran, Islamic Rep.",1987,165.0,207.0,372.0
IRN,"Iran, Islamic Rep.",1988,173.0,167.0,340.0
IRN,"Iran, Islamic Rep.",1989,170.0,141.0,311.0
IRN,"Iran, Islamic Rep.",1990,173.0,182.0,355.0
IRN,"Iran, Islamic Rep.",1991,165.0,262.0,427.0
IRN,"Iran, Islamic Rep.",1992,175.0,225.0,400.0
IRN,"Iran, Islamic Rep.",1993,164.0,278.0,442.0
IRN,"Iran, Islamic Rep.",1994,131.0,266.0,397.0
IRN,"Iran, Islamic Rep.",1995,129.0,278.0,407.0
IRN,"Iran, Islamic Rep.",1996,227.0,288.0,515.0
IRN,"Iran, Islamic Rep.",1997,115.0,284.0,399.0
IRN,"Iran, Islamic Rep.",1998,159.0,337.0,496.0
IRN,"Iran, Islamic Rep.",1999,177.0,366.0,543.0
IRN,"Iran, Islamic Rep.",2000,206.0,410.0,616.0
IRN,"Iran, Islamic Rep.",2001,302.0,691.0,993.0
IRN,"Iran, Islamic Rep.",2002,285.0,910.0,1195.0
IRN,"Iran, Islamic Rep.",2003,355.0,1287.0,1642.0
IRN,"Iran, Islamic Rep.",2004,356.0,2426.0,2782.0
IRN,"Iran, Islamic Rep.",2005,443.0,4051.0,4494.0
IRN,"Iran, Islamic Rep.",2006,557.0,5970.0,6527.0
IRN,"Iran, Islamic Rep.",2007,502.0,10648.0,11150.0
IRN,"Iran, Islamic Rep.",2008,552.0,15403.0,15955.0
IRN,"Iran, Islamic Rep.",2009,516.0,12184.0,12700.0
IRN,"Iran, Islamic Rep.",2010,528.0,11108.0,11636.0
IRN,"Iran, Islamic Rep.",2011,489.0,11529.0,12018.0
IRN,"Iran, Islamic Rep.",2012,432.0,10622.0,11054.0
IRN,"Iran, Islamic Rep.",2013,338.0,11305.0,11643.0
IRN,"Iran, Islamic Rep.",2014,119.0,13683.0,13802.0
IRN,"Iran, Islamic Rep.",2016,702.0,14930.0,15632.0
IRN,"Iran, Islamic Rep.",2017,995.0,15264.0,16259.0
IRN,"Iran, Islamic Rep.",2018,915.0,11908.0,12823.0
IRN,"Iran, Islamic Rep.",2019,578.0,11569.0,12147.0
IRN,"Iran, Islamic Rep.",2020,634.0,11396.0,12030.0
IRN,"Iran, Islamic Rep.",2021,581.0,10210.0,10791.0
IRQ,Iraq,1980,126.0,19.0,145.0
IRQ,Iraq,1981,107.0,26.0,133.0
IRQ,Iraq,1982,129.0,47.0,176.0
IRQ,Iraq,1983,128.0,33.0,161.0
IRQ,Iraq,1984,94.0,124.0,218.0
IRQ,Iraq,1985,77.0,296.0,373.0
IRQ,Iraq,1986,54.0,199.0,253.0
IRQ,Iraq,1987,49.0,272.0,321.0
IRQ,Iraq,1988,52.0,272.0,324.0
IRQ,Iraq,1989,75.0,247.0,322.0
IRQ,Iraq,1992,25.0,149.0,174.0
IRQ,Iraq,1993,28.0,164.0,192.0
IRQ,Iraq,1994,25.0,112.0,137.0
IRQ,Iraq,1995,24.0,76.0,100.0
IRQ,Iraq,1996,18.0,68.0,86.0
IRQ,Iraq,2015,102.0,335.0,437.0
IRQ,Iraq,2017,101.0,613.0,714.0
IRQ,Iraq,2018,77.0,653.0,730.0
IRQ,Iraq,2019,106.0,737.0,843.0
IRQ,Iraq,2020,98.0,635.0,733.0
ISL,Iceland,1980,58.0,19.0,77.0
ISL,Iceland,1981,79.0,14.0,93.0
ISL,Iceland,1982,62.0,18.0,80.0
ISL,Iceland,1983,62.0,32.0,94.0
ISL,Iceland,1984,70.0,28.0,98.0
ISL,Iceland,1985,71.0,21.0,92.0
ISL,Iceland,1986,92.0,29.0,121.0
ISL,Iceland,1987,91.0,28.0,119.0
ISL,Iceland,1988,110.0,16.0,126.0
ISL,Iceland,1989,87.0,18.0,105.0
ISL,Iceland,1990,113.0,17.0,130.0
ISL,Iceland,1991,99.0,34.0,133.0
ISL,Iceland,1992,121.0,28.0,149.0
ISL,Iceland,1993,112.0,34.0,146.0
ISL,Iceland,1994,108.0,22.0,130.0
ISL,Iceland,1995,49.0,19.0,68.0
ISL,Iceland,1996,75.0,16.0,91.0
ISL,Iceland,1997,216.0,22.0,238.0
ISL,Iceland,1998,254.0,41.0,295.0
ISL,Iceland,1999,357.0,35.0,392.0
ISL,Iceland,2000,825.0,51.0,876.0
ISL,Iceland,2001,713.0,49.0,762.0
ISL,Iceland,2002,379.0,71.0,450.0
ISL,Iceland,2003,748.0,57.0,805.0
ISL,Iceland,2004,463.0,66.0,529.0
ISL,Iceland,2005,545.0,47.0,592.0
ISL,Iceland,2006,326.0,45.0,371.0
ISL,Iceland,2007,53.0,61.0,114.0
ISL,Iceland,2008,31.0,50.0,81.0
ISL,Iceland,2009,22.0,64.0,86.0
ISL,Iceland,2010,19.0,57.0,76.0
ISL,Iceland,2011,21.0,50.0,71.0
ISL,Iceland,2012,7.0,37.0,44.0
ISL,Iceland,2013,13.0,33.0,46.0
ISL,Iceland,2014,13.0,51.0,64.0
ISL,Iceland,2015,6.0,40.0,46.0
ISL,Iceland,2016,3.0,35.0,38.0
ISL,Iceland,2017,8.0,36.0,44.0
ISL,Iceland,2018,10.0,56.0,66.0
ISL,Iceland,2019,15.0,47.0,62.0
ISL,Iceland,2020,3.0,44.0,47.0
ISL,Iceland,2021,2.0,34.0,36.0
ISR,Israel,1980,2104.0,669.0,2773.0
ISR,Israel,1981,2132.0,727.0,2859.0
ISR,Israel,1982,2207.0,707.0,2914.0
ISR,Israel,1983,2295.0,687.0,2982.0
ISR,Israel,1984,2690.0,696.0,3386.0
ISR,Israel,1985,2727.0,790.0,3517.0
ISR,Israel,1986,2830.0,819.0,3649.0
ISR,Israel,1987,3035.0,823.0,3858.0
ISR,Israel,1988,2859.0,995.0,3854.0
ISR,Israel,1989,3048.0,1042.0,4090.0
ISR,Israel,1990,2856.0,1052.0,3908.0
ISR,Israel,1991,2630.0,1087.0,3717.0
ISR,Israel,1992,2327.0,1400.0,3727.0
ISR,Israel,1993,2635.0,1318.0,3953.0
ISR,Israel,1994,2701.0,1261.0,3962.0
ISR,Israel,1995,3159.0,1266.0,4425.0
ISR,Israel,1996,2101.0,1218.0,3319.0
ISR,Israel,1997,1445.0,1441.0,2886.0
ISR,Israel,1998,3106.0,1950.0,5056.0
ISR,Israel,1999,3904.0,2053.0,5957.0
ISR,Israel,2000,5203.0,1599.0,6802.0
ISR,Israel,2001,5521.0,1248.0,6769.0
ISR,Israel,2002,5095.0,1213.0,6308.0
ISR,Israel,2003,4569.0,1329.0,5898.0
ISR,Israel,2004,4870.0,1544.0,6414.0
ISR,Israel,2005,5157.0,1669.0,6826.0
ISR,Israel,2006,6154.0,1342.0,7496.0
ISR,Israel,2007,6394.0,1615.0,8009.0
ISR,Israel,2008,6214.0,1528.0,7742.0
ISR,Israel,2009,5387.0,1387.0,6774.0
ISR,Israel,2010,5856.0,1450.0,7306.0
ISR,Israel,2011,5526.0,1360.0,6886.0
ISR,Israel,2012,5473.0,1319.0,6792.0
ISR,Israel,2013,4984.0,1201.0,6185.0
ISR,Israel,2014,5148.0,1125.0,6273.0
ISR,Israel,2015,5623.0,1285.0,6908.0
ISR,Israel,2016,5119.0,1300.0,6419.0
ISR,Israel,2017,5377.0,1436.0,6813.0
ISR,Israel,2018,5857.0,1506.0,7363.0
ISR,Israel,2019,6370.0,1368.0,7738.0
ISR,Israel,2020,6481.0,1642.0,8123.0
ISR,Israel,2021,8017.0,1592.0,9609.0
ITA,Italy,1980,9971.0,6369.0,16340.0
ITA,Italy,1983,12080.0,,12080.0
ITA,Italy,1985,7851.0,2000.0,9851.0
ITA,Italy,1988,8000.0,2289.0,10289.0
ITA,Italy,1992,486.0,7568.0,8054.0
ITA,Italy,1993,483.0,7493.0,7976.0
ITA,Italy,1994,439.0,7872.0,8311.0
ITA,Italy,1996,1678.0,6997.0,8675.0
ITA,Italy,1999,1172.0,6281.0,7453.0
ITA,Italy,2000,1396.0,7877.0,9273.0
ITA,Italy,2007,870.0,9255.0,10125.0
ITA,Italy,2008,861.0,8588.0,9449.0
ITA,Italy,2009,903.0,8814.0,9717.0
ITA,Italy,2010,846.0,8877.0,9723.0
ITA,Italy,2011,927.0,8794.0,9721.0
ITA,Italy,2012,871.0,8439.0,9310.0
ITA,Italy,2013,905.0,8307.0,9212.0
ITA,Italy,2014,781.0,8601.0,9382.0
ITA,Italy,2016,973.0,8848.0,9821.0
ITA,Italy,2017,1031.0,8643.0,9674.0
ITA,Italy,2018,900.0,8921.0,9821.0
ITA,Italy,2019,898.0,9229.0,10127.0
ITA,Italy,2020,947.0,10061.0,11008.0
ITA,Italy,2021,797.0,10281.0,11078.0
JAM,Jamaica,1983,93.0,15.0,108.0
JAM,Jamaica,1984,93.0,10.0,103.0
JAM,Jamaica,1987,101.0,3.0,104.0
JAM,Jamaica,1990,77.0,4.0,81.0
JAM,Jamaica,1991,39.0,4.0,43.0
JAM,Jamaica,1992,59.0,6.0,65.0
JAM,Jamaica,1993,64.0,9.0,73.0
JAM,Jamaica,1994,60.0,6.0,66.0
JAM,Jamaica,1995,54.0,7.0,61.0
JAM,Jamaica,1996,77.0,2.0,79.0
JAM,Jamaica,1997,61.0,9.0,70.0
JAM,Jamaica,2000,90.0,11.0,101.0
JAM,Jamaica,2001,72.0,4.0,76.0
JAM,Jamaica,2002,54.0,15.0,69.0
JAM,Jamaica,2003,41.0,9.0,50.0
JAM,Jamaica,2004,61.0,11.0,72.0
JAM,Jamaica,2005,59.0,10.0,69.0
JAM,Jamaica,2006,132.0,21.0,153.0
JAM,Jamaica,2007,157.0,6.0,163.0
JAM,Jamaica,2008,121.0,15.0,136.0
JAM,Jamaica,2009,110.0,17.0,127.0
JAM,Jamaica,2010,142.0,14.0,156.0
