country_name,country_text_id,year,v2x_libdem,v2x_polyarchy,v2x_partipdem,v2x_delibdem,v2x_egaldem,v2x_execorr,v2xlg_legcon,democratic_quality,policy_effectiveness,a1_preliminary
Armenia,ARM,1996,0.24,0.422,0.213,0.302,0.366,0.461,0.352,0.2964,0.46419999999999995,0.38029999999999997
Armenia,ARM,1997,0.223,0.39,0.202,0.27,0.349,0.493,0.352,0.27490000000000003,0.44499999999999995,0.35995
Armenia,ARM,1998,0.217,0.404,0.207,0.264,0.353,0.706,0.327,0.27190000000000003,0.30720000000000003,0.28955000000000003
Armenia,ARM,1999,0.213,0.413,0.208,0.206,0.356,0.673,0.277,0.25379999999999997,0.30699999999999994,0.2804
Armenia,ARM,2000,0.211,0.415,0.208,0.195,0.331,0.738,0.254,0.2422,0.25880000000000003,0.2505
Armenia,ARM,2001,0.215,0.417,0.207,0.196,0.327,0.839,0.254,0.2429,0.19820000000000004,0.22055000000000002
Armenia,ARM,2002,0.209,0.407,0.201,0.201,0.323,0.839,0.254,0.24080000000000001,0.19820000000000004,0.21950000000000003
Armenia,ARM,2003,0.188,0.352,0.181,0.18,0.292,0.839,0.254,0.2168,0.19820000000000004,0.20750000000000002
Armenia,ARM,2004,0.185,0.343,0.177,0.177,0.288,0.839,0.274,0.21349999999999997,0.20620000000000005,0.20985
Armenia,ARM,2005,0.189,0.344,0.179,0.177,0.288,0.839,0.278,0.21509999999999996,0.20780000000000004,0.21145
Armenia,ARM,2006,0.187,0.339,0.178,0.176,0.287,0.839,0.278,0.2137,0.20780000000000004,0.21075000000000002
Armenia,ARM,2007,0.189,0.347,0.184,0.192,0.288,0.839,0.278,0.21959999999999996,0.20780000000000004,0.2137
Armenia,ARM,2008,0.173,0.316,0.172,0.204,0.273,0.839,0.298,0.2123,0.21580000000000002,0.21405000000000002
Armenia,ARM,2009,0.18,0.318,0.174,0.206,0.279,0.839,0.288,0.21749999999999997,0.21180000000000002,0.21465
Armenia,ARM,2010,0.188,0.33,0.185,0.21,0.285,0.818,0.288,0.22369999999999998,0.22440000000000004,0.22405000000000003
Armenia,ARM,2011,0.189,0.334,0.185,0.213,0.285,0.818,0.288,0.225,0.22440000000000004,0.2247
Armenia,ARM,2012,0.202,0.352,0.192,0.23,0.295,0.818,0.326,0.2383,0.23960000000000004,0.23895000000000002
Armenia,ARM,2013,0.205,0.349,0.186,0.218,0.283,0.823,0.341,0.2323,0.24260000000000004,0.23745000000000002
Armenia,ARM,2014,0.204,0.343,0.203,0.216,0.282,0.823,0.341,0.23099999999999998,0.24260000000000004,0.2368
Armenia,ARM,2015,0.204,0.345,0.191,0.218,0.281,0.823,0.341,0.2313,0.24260000000000004,0.23695000000000002
Armenia,ARM,2016,0.204,0.349,0.223,0.224,0.283,0.823,0.341,0.23369999999999996,0.24260000000000004,0.23815
Armenia,ARM,2017,0.221,0.382,0.253,0.259,0.302,0.807,0.341,0.25670000000000004,0.2522,0.25445
Armenia,ARM,2018,0.404,0.522,0.344,0.447,0.441,0.351,0.71,0.42800000000000005,0.6734,0.5507
Armenia,ARM,2019,0.623,0.793,0.558,0.654,0.673,0.241,0.684,0.6473,0.729,0.68815
Armenia,ARM,2020,0.584,0.779,0.508,0.613,0.642,0.29,0.667,0.6101,0.6928000000000001,0.6514500000000001
Armenia,ARM,2021,0.538,0.726,0.454,0.578,0.606,0.331,0.619,0.5704,0.649,0.6097
Armenia,ARM,2022,0.443,0.65,0.401,0.5,0.546,0.331,0.582,0.49100000000000005,0.6342000000000001,0.5626000000000001
Armenia,ARM,2023,0.419,0.635,0.331,0.46,0.507,0.35,0.55,0.4577,0.6100000000000001,0.53385
Armenia,ARM,2024,0.414,0.623,0.316,0.448,0.505,0.35,0.61,0.4515,0.634,0.5427500000000001
Azerbaijan,AZE,1990,0.079,0.173,0.035,0.126,0.161,0.574,0.208,0.1177,0.3388,0.22825
Azerbaijan,AZE,1991,0.094,0.18,0.046,0.143,0.164,0.574,0.241,0.12969999999999998,0.352,0.24084999999999998
Azerbaijan,AZE,1992,0.206,0.364,0.077,0.215,0.277,0.559,0.261,0.23,0.36899999999999994,0.2995
Azerbaijan,AZE,1993,0.14,0.311,0.079,0.137,0.218,0.852,0.111,0.16250000000000003,0.1332,0.14785000000000004
Azerbaijan,AZE,1994,0.088,0.252,0.054,0.104,0.164,0.918,0.111,0.11560000000000001,0.09359999999999997,0.1046
Azerbaijan,AZE,1995,0.084,0.251,0.076,0.086,0.165,0.918,0.089,0.1089,0.08479999999999997,0.09684999999999999
Azerbaijan,AZE,1996,0.084,0.24,0.074,0.084,0.162,0.918,0.089,0.1074,0.08479999999999997,0.09609999999999999
Azerbaijan,AZE,1997,0.085,0.242,0.074,0.084,0.163,0.918,0.089,0.1081,0.08479999999999997,0.09644999999999998
Azerbaijan,AZE,1998,0.083,0.245,0.075,0.085,0.16,0.918,0.089,0.1067,0.08479999999999997,0.09574999999999999
Azerbaijan,AZE,1999,0.081,0.24,0.086,0.085,0.156,0.918,0.074,0.10470000000000002,0.07879999999999998,0.09175
Azerbaijan,AZE,2000,0.084,0.246,0.086,0.08,0.153,0.918,0.074,0.10350000000000001,0.07879999999999998,0.09115
Azerbaijan,AZE,2001,0.082,0.242,0.084,0.078,0.152,0.918,0.074,0.1018,0.07879999999999998,0.09029999999999999
Azerbaijan,AZE,2002,0.082,0.24,0.085,0.059,0.151,0.918,0.074,0.0958,0.07879999999999998,0.08729999999999999
Azerbaijan,AZE,2003,0.077,0.238,0.086,0.054,0.152,0.918,0.074,0.09259999999999999,0.07879999999999998,0.08569999999999998
Azerbaijan,AZE,2004,0.077,0.223,0.081,0.058,0.146,0.918,0.074,0.092,0.07879999999999998,0.08539999999999999
Azerbaijan,AZE,2005,0.075,0.222,0.081,0.058,0.146,0.918,0.065,0.0912,0.07519999999999998,0.0832
Azerbaijan,AZE,2006,0.073,0.219,0.081,0.055,0.142,0.918,0.065,0.08829999999999999,0.07519999999999998,0.08174999999999999
Azerbaijan,AZE,2007,0.073,0.216,0.079,0.055,0.142,0.918,0.065,0.08829999999999999,0.07519999999999998,0.08174999999999999
Azerbaijan,AZE,2008,0.072,0.214,0.077,0.054,0.142,0.918,0.065,0.08759999999999998,0.07519999999999998,0.08139999999999997
Azerbaijan,AZE,2009,0.072,0.212,0.079,0.054,0.141,0.918,0.065,0.08729999999999999,0.07519999999999998,0.08124999999999999
Azerbaijan,AZE,2010,0.07,0.211,0.074,0.052,0.141,0.918,0.065,0.0859,0.07519999999999998,0.08054999999999998
Azerbaijan,AZE,2011,0.068,0.209,0.073,0.054,0.141,0.918,0.065,0.0857,0.07519999999999998,0.08045
Azerbaijan,AZE,2012,0.068,0.207,0.073,0.05,0.14,0.918,0.065,0.0842,0.07519999999999998,0.0797
Azerbaijan,AZE,2013,0.068,0.202,0.072,0.061,0.145,0.918,0.067,0.089,0.07599999999999998,0.08249999999999999
Azerbaijan,AZE,2014,0.065,0.195,0.061,0.061,0.143,0.918,0.067,0.0872,0.07599999999999998,0.08159999999999999
Azerbaijan,AZE,2015,0.064,0.194,0.059,0.061,0.142,0.918,0.067,0.0865,0.07599999999999998,0.08124999999999999
Azerbaijan,AZE,2016,0.061,0.199,0.067,0.043,0.126,0.916,0.069,0.0751,0.07799999999999999,0.07654999999999999
Azerbaijan,AZE,2017,0.067,0.199,0.07,0.061,0.129,0.908,0.069,0.0838,0.08279999999999998,0.08329999999999999
Azerbaijan,AZE,2018,0.059,0.192,0.057,0.053,0.122,0.908,0.058,0.0761,0.07839999999999998,0.07724999999999999
Azerbaijan,AZE,2019,0.062,0.193,0.061,0.044,0.124,0.873,0.064,0.07519999999999999,0.1018,0.0885
Azerbaijan,AZE,2020,0.065,0.193,0.058,0.039,0.123,0.899,0.077,0.0746,0.09139999999999998,0.08299999999999999
Azerbaijan,AZE,2021,0.065,0.194,0.058,0.051,0.119,0.899,0.078,0.077,0.09179999999999999,0.0844
Azerbaijan,AZE,2022,0.062,0.185,0.055,0.046,0.107,0.876,0.063,0.0707,0.0996,0.08515
Azerbaijan,AZE,2023,0.062,0.187,0.051,0.052,0.118,0.876,0.086,0.0758,0.1088,0.0923
Azerbaijan,AZE,2024,0.054,0.175,0.045,0.041,0.112,0.876,0.056,0.0675,0.0968,0.08215
Belarus,BLR,1990,0.346,0.458,0.235,0.263,0.385,0.54,0.769,0.3328,0.5836,0.4582
Belarus,BLR,1991,0.372,0.491,0.268,0.277,0.406,0.564,0.769,0.3537,0.5692,0.46145
Belarus,BLR,1992,0.441,0.56,0.317,0.343,0.453,0.574,0.769,0.4152,0.5632,0.4892
Belarus,BLR,1993,0.439,0.552,0.314,0.294,0.462,0.574,0.79,0.4024,0.5716000000000001,0.48700000000000004
Belarus,BLR,1994,0.409,0.547,0.304,0.29,0.458,0.771,0.747,0.388,0.43620000000000003,0.4121
Belarus,BLR,1995,0.356,0.496,0.295,0.217,0.419,0.74,0.698,0.33319999999999994,0.43520000000000003,0.3842
Belarus,BLR,1996,0.213,0.442,0.231,0.175,0.379,0.74,0.329,0.25139999999999996,0.2876,0.26949999999999996
Belarus,BLR,1997,0.139,0.366,0.148,0.129,0.331,0.701,0.032,0.1936,0.19220000000000004,0.19290000000000002
Belarus,BLR,1998,0.132,0.344,0.142,0.11,0.319,0.701,0.032,0.1815,0.19220000000000004,0.18685000000000002
Belarus,BLR,1999,0.114,0.328,0.118,0.105,0.31,0.701,0.032,0.1701,0.19220000000000004,0.18115000000000003
Belarus,BLR,2000,0.107,0.297,0.105,0.097,0.297,0.701,0.032,0.161,0.19220000000000004,0.17660000000000003
Belarus,BLR,2001,0.103,0.246,0.09,0.077,0.273,0.701,0.032,0.1462,0.19220000000000004,0.16920000000000002
Belarus,BLR,2002,0.1,0.242,0.087,0.078,0.272,0.701,0.032,0.14500000000000002,0.19220000000000004,0.16860000000000003
Belarus,BLR,2003,0.098,0.241,0.087,0.078,0.271,0.701,0.032,0.1439,0.19220000000000004,0.16805000000000003
Belarus,BLR,2004,0.098,0.241,0.089,0.078,0.271,0.701,0.032,0.1439,0.19220000000000004,0.16805000000000003
Belarus,BLR,2005,0.096,0.233,0.087,0.076,0.267,0.701,0.032,0.1413,0.19220000000000004,0.16675
Belarus,BLR,2006,0.095,0.227,0.086,0.071,0.265,0.701,0.032,0.1388,0.19220000000000004,0.16550000000000004
Belarus,BLR,2007,0.096,0.225,0.085,0.075,0.264,0.701,0.032,0.1401,0.19220000000000004,0.16615000000000002
Belarus,BLR,2008,0.097,0.226,0.086,0.075,0.264,0.701,0.032,0.1405,0.19220000000000004,0.16635000000000003
Belarus,BLR,2009,0.098,0.228,0.086,0.075,0.265,0.701,0.032,0.1412,0.19220000000000004,0.16670000000000001
Belarus,BLR,2010,0.096,0.227,0.083,0.069,0.267,0.701,0.032,0.1392,0.19220000000000004,0.16570000000000001
Belarus,BLR,2011,0.094,0.216,0.08,0.067,0.262,0.701,0.032,0.1363,0.19220000000000004,0.16425
Belarus,BLR,2012,0.094,0.221,0.08,0.068,0.265,0.701,0.032,0.1375,0.19220000000000004,0.16485000000000002
Belarus,BLR,2013,0.099,0.242,0.084,0.083,0.277,0.701,0.04,0.1476,0.19540000000000002,0.1715
Belarus,BLR,2014,0.099,0.245,0.084,0.089,0.279,0.701,0.04,0.15000000000000002,0.19540000000000002,0.17270000000000002
Belarus,BLR,2015,0.102,0.25,0.09,0.091,0.282,0.701,0.04,0.1527,0.19540000000000002,0.17405
Belarus,BLR,2016,0.108,0.256,0.096,0.097,0.282,0.643,0.051,0.15689999999999998,0.23459999999999998,0.19574999999999998
Belarus,BLR,2017,0.109,0.256,0.1,0.099,0.283,0.658,0.051,0.1582,0.22559999999999997,0.1919
Belarus,BLR,2018,0.112,0.257,0.099,0.099,0.274,0.658,0.075,0.1567,0.23519999999999996,0.19594999999999999
Belarus,BLR,2019,0.111,0.26,0.099,0.1,0.275,0.658,0.048,0.15689999999999998,0.22439999999999996,0.19065
Belarus,BLR,2020,0.046,0.211,0.087,0.046,0.244,0.687,0.036,0.1054,0.20219999999999996,0.1538
Belarus,BLR,2021,0.036,0.173,0.06,0.037,0.223,0.687,0.036,0.0924,0.20219999999999996,0.1473
Belarus,BLR,2022,0.037,0.172,0.062,0.032,0.227,0.687,0.036,0.0925,0.20219999999999996,0.14734999999999998
Belarus,BLR,2023,0.035,0.157,0.056,0.025,0.221,0.687,0.032,0.0878,0.20059999999999997,0.1442
Belarus,BLR,2024,0.036,0.161,0.055,0.031,0.226,0.687,0.032,0.0915,0.20059999999999997,0.14604999999999999
Cameroon,CMR,1961,0.071,0.16,0.088,0.041,0.105,0.567,0.209,0.0722,0.34340000000000004,0.2078
Cameroon,CMR,1962,0.071,0.16,0.088,0.041,0.105,0.567,0.209,0.0722,0.34340000000000004,0.2078
Cameroon,CMR,1963,0.071,0.16,0.088,0.041,0.105,0.567,0.209,0.0722,0.34340000000000004,0.2078
Cameroon,CMR,1964,0.071,0.16,0.088,0.04,0.105,0.567,0.209,0.07189999999999999,0.34340000000000004,0.20765
Cameroon,CMR,1965,0.071,0.16,0.088,0.04,0.105,0.567,0.209,0.07189999999999999,0.34340000000000004,0.20765
Cameroon,CMR,1966,0.07,0.157,0.087,0.04,0.105,0.567,0.209,0.07150000000000001,0.34340000000000004,0.20745000000000002
Cameroon,CMR,1967,0.07,0.157,0.087,0.04,0.105,0.567,0.209,0.07150000000000001,0.34340000000000004,0.20745000000000002
Cameroon,CMR,1968,0.07,0.157,0.087,0.04,0.105,0.567,0.209,0.07150000000000001,0.34340000000000004,0.20745000000000002
Cameroon,CMR,1969,0.07,0.157,0.087,0.04,0.105,0.567,0.209,0.07150000000000001,0.34340000000000004,0.20745000000000002
Cameroon,CMR,1970,0.07,0.157,0.087,0.04,0.106,0.567,0.209,0.0718,0.34340000000000004,0.2076
Cameroon,CMR,1971,0.07,0.157,0.087,0.04,0.106,0.567,0.209,0.0718,0.34340000000000004,0.2076
Cameroon,CMR,1972,0.072,0.157,0.104,0.04,0.106,0.567,0.209,0.0726,0.34340000000000004,0.20800000000000002
Cameroon,CMR,1973,0.07,0.157,0.104,0.04,0.105,0.567,0.209,0.07150000000000001,0.34340000000000004,0.20745000000000002
Cameroon,CMR,1974,0.071,0.156,0.104,0.04,0.105,0.567,0.209,0.07189999999999999,0.34340000000000004,0.20765
Cameroon,CMR,1975,0.071,0.158,0.104,0.04,0.106,0.567,0.209,0.07219999999999999,0.34340000000000004,0.2078
Cameroon,CMR,1976,0.071,0.158,0.104,0.04,0.106,0.567,0.209,0.07219999999999999,0.34340000000000004,0.2078
Cameroon,CMR,1977,0.072,0.158,0.103,0.04,0.106,0.567,0.209,0.0726,0.34340000000000004,0.20800000000000002
Cameroon,CMR,1978,0.071,0.158,0.102,0.04,0.106,0.567,0.209,0.07219999999999999,0.34340000000000004,0.2078
Cameroon,CMR,1979,0.071,0.157,0.101,0.04,0.106,0.567,0.209,0.07219999999999999,0.34340000000000004,0.2078
Cameroon,CMR,1980,0.08,0.163,0.101,0.039,0.114,0.567,0.209,0.0779,0.34340000000000004,0.21065
Cameroon,CMR,1981,0.081,0.163,0.099,0.039,0.114,0.603,0.209,0.07830000000000001,0.3218,0.20005
Cameroon,CMR,1982,0.091,0.169,0.103,0.054,0.118,0.673,0.209,0.088,0.27979999999999994,0.18389999999999995
Cameroon,CMR,1983,0.097,0.177,0.104,0.055,0.13,0.632,0.209,0.0943,0.3044,0.19935
Cameroon,CMR,1984,0.102,0.177,0.114,0.055,0.136,0.632,0.209,0.0981,0.3044,0.20125
Cameroon,CMR,1985,0.101,0.179,0.114,0.056,0.134,0.632,0.209,0.0974,0.3044,0.2009
Cameroon,CMR,1986,0.101,0.179,0.112,0.056,0.133,0.632,0.209,0.09709999999999999,0.3044,0.20074999999999998
Cameroon,CMR,1987,0.101,0.179,0.111,0.056,0.133,0.664,0.209,0.09709999999999999,0.2852,0.19115
Cameroon,CMR,1988,0.101,0.179,0.11,0.056,0.128,0.664,0.209,0.09559999999999999,0.2852,0.1904
Cameroon,CMR,1989,0.101,0.18,0.109,0.056,0.128,0.664,0.209,0.09559999999999999,0.2852,0.1904
Cameroon,CMR,1990,0.127,0.246,0.148,0.088,0.153,0.811,0.242,0.1231,0.21019999999999994,0.16664999999999996
Cameroon,CMR,1991,0.135,0.263,0.152,0.091,0.159,0.86,0.242,0.129,0.18080000000000002,0.1549
Cameroon,CMR,1992,0.144,0.291,0.148,0.105,0.168,0.86,0.242,0.1395,0.18080000000000002,0.16015000000000001
Cameroon,CMR,1993,0.147,0.29,0.148,0.128,0.167,0.926,0.242,0.1473,0.14119999999999996,0.14425
Cameroon,CMR,1994,0.148,0.29,0.148,0.128,0.167,0.926,0.256,0.1477,0.14679999999999999,0.14725
Cameroon,CMR,1995,0.148,0.288,0.148,0.128,0.167,0.926,0.256,0.1477,0.14679999999999999,0.14725
Cameroon,CMR,1996,0.149,0.288,0.148,0.128,0.167,0.926,0.255,0.1481,0.14639999999999997,0.14725
Cameroon,CMR,1997,0.149,0.292,0.149,0.129,0.168,0.926,0.255,0.1487,0.14639999999999997,0.14755
Cameroon,CMR,1998,0.151,0.294,0.15,0.13,0.169,0.926,0.255,0.1501,0.14639999999999997,0.14825
Cameroon,CMR,1999,0.151,0.294,0.15,0.158,0.169,0.926,0.255,0.1585,0.14639999999999997,0.15244999999999997
Cameroon,CMR,2000,0.159,0.306,0.157,0.157,0.188,0.926,0.286,0.1671,0.15879999999999997,0.16294999999999998
Cameroon,CMR,2001,0.159,0.306,0.157,0.157,0.193,0.926,0.286,0.1686,0.15879999999999997,0.16369999999999998
Cameroon,CMR,2002,0.159,0.31,0.159,0.158,0.195,0.926,0.286,0.16949999999999998,0.15879999999999997,0.16414999999999996
Cameroon,CMR,2003,0.16,0.313,0.16,0.159,0.197,0.926,0.286,0.1708,0.15879999999999997,0.1648
Cameroon,CMR,2004,0.161,0.314,0.161,0.159,0.197,0.926,0.286,0.17120000000000002,0.15879999999999997,0.16499999999999998
Cameroon,CMR,2005,0.156,0.317,0.162,0.161,0.198,0.926,0.228,0.1701,0.13559999999999997,0.15284999999999999
Cameroon,CMR,2006,0.156,0.317,0.162,0.161,0.196,0.926,0.228,0.1695,0.13559999999999997,0.15255
Cameroon,CMR,2007,0.155,0.316,0.161,0.161,0.198,0.926,0.228,0.16970000000000002,0.13559999999999997,0.15265
Cameroon,CMR,2008,0.154,0.317,0.162,0.162,0.199,0.926,0.228,0.1699,0.13559999999999997,0.15275
Cameroon,CMR,2009,0.156,0.317,0.164,0.162,0.199,0.926,0.228,0.17070000000000002,0.13559999999999997,0.15315
Cameroon,CMR,2010,0.154,0.319,0.165,0.162,0.199,0.926,0.228,0.1699,0.13559999999999997,0.15275
Cameroon,CMR,2011,0.155,0.321,0.168,0.164,0.199,0.914,0.228,0.1709,0.14279999999999998,0.15685
Cameroon,CMR,2012,0.161,0.325,0.169,0.177,0.201,0.923,0.27,0.17779999999999999,0.15419999999999998,0.16599999999999998
Cameroon,CMR,2013,0.152,0.321,0.17,0.148,0.198,0.926,0.207,0.1646,0.12719999999999998,0.14589999999999997
Cameroon,CMR,2014,0.155,0.329,0.173,0.153,0.2,0.926,0.207,0.1679,0.12719999999999998,0.14755
Cameroon,CMR,2015,0.154,0.326,0.171,0.156,0.201,0.926,0.207,0.1687,0.12719999999999998,0.14794999999999997
Cameroon,CMR,2016,0.143,0.308,0.124,0.132,0.197,0.933,0.22,0.15589999999999998,0.12819999999999998,0.14204999999999998
Cameroon,CMR,2017,0.136,0.3,0.11,0.119,0.202,0.912,0.235,0.1507,0.14679999999999999,0.14875
Cameroon,CMR,2018,0.127,0.294,0.11,0.111,0.194,0.93,0.2,0.1423,0.12199999999999998,0.13215
Cameroon,CMR,2019,0.121,0.283,0.107,0.113,0.192,0.94,0.168,0.1399,0.10320000000000004,0.12155000000000002
Cameroon,CMR,2020,0.128,0.287,0.111,0.121,0.193,0.956,0.168,0.1454,0.09360000000000003,0.11950000000000002
Cameroon,CMR,2021,0.127,0.285,0.11,0.1,0.189,0.963,0.152,0.1375,0.08300000000000002,0.11025000000000001
Cameroon,CMR,2022,0.139,0.291,0.119,0.124,0.194,0.935,0.187,0.15100000000000002,0.11379999999999997,0.1324
Cameroon,CMR,2023,0.129,0.29,0.115,0.113,0.192,0.947,0.195,0.1431,0.10980000000000004,0.12645
Cameroon,CMR,2024,0.14,0.286,0.111,0.113,0.198,0.925,0.265,0.14930000000000002,0.15099999999999997,0.15015
Chad,TCD,1920,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1921,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1922,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1923,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1924,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1925,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1926,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1927,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1928,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1929,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1930,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1931,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1932,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1933,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1934,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1935,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1936,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1937,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1938,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1939,0.024,0.011,0.016,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1940,0.024,0.011,0.014,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1941,0.024,0.011,0.014,0.011,0.065,0.497,,0.0324,,
Chad,TCD,1942,0.024,0.011,0.014,0.019,0.065,0.497,,0.0348,,
Chad,TCD,1943,0.024,0.016,0.015,0.02,0.065,0.497,,0.0351,,
Chad,TCD,1944,0.024,0.016,0.015,0.02,0.065,0.497,,0.0351,,
Chad,TCD,1945,0.025,0.03,0.019,0.024,0.066,0.497,,0.037000000000000005,,
Chad,TCD,1946,0.026,0.046,0.02,0.025,0.067,0.497,,0.038,,
Chad,TCD,1947,0.064,0.133,0.03,0.035,0.08,0.497,0.196,0.0601,0.38020000000000004,0.22015
Chad,TCD,1948,0.064,0.133,0.03,0.035,0.08,0.497,0.196,0.0601,0.38020000000000004,0.22015
Chad,TCD,1949,0.064,0.133,0.03,0.035,0.08,0.497,0.196,0.0601,0.38020000000000004,0.22015
Chad,TCD,1950,0.065,0.14,0.032,0.036,0.081,0.497,0.196,0.0611,0.38020000000000004,0.22065
Chad,TCD,1951,0.065,0.14,0.032,0.036,0.081,0.497,0.196,0.0611,0.38020000000000004,0.22065
Chad,TCD,1952,0.064,0.146,0.033,0.037,0.082,0.497,0.173,0.06129999999999999,0.371,0.21615
Chad,TCD,1953,0.064,0.145,0.033,0.037,0.082,0.497,0.173,0.06129999999999999,0.371,0.21615
Chad,TCD,1954,0.064,0.145,0.033,0.037,0.082,0.497,0.173,0.06129999999999999,0.371,0.21615
Chad,TCD,1955,0.064,0.145,0.033,0.037,0.082,0.497,0.173,0.06129999999999999,0.371,0.21615
Chad,TCD,1956,0.064,0.145,0.033,0.037,0.082,0.497,0.173,0.06129999999999999,0.371,0.21615
Chad,TCD,1957,0.086,0.246,0.051,0.056,0.106,0.497,0.173,0.08299999999999999,0.371,0.22699999999999998
Chad,TCD,1958,0.093,0.274,0.057,0.061,0.114,0.497,0.173,0.0897,0.371,0.23035
Chad,TCD,1959,0.099,0.271,0.056,0.061,0.112,0.497,0.244,0.0915,0.39940000000000003,0.24545
Chad,TCD,1960,0.106,0.213,0.057,0.091,0.114,0.714,0.245,0.10389999999999999,0.2696,0.18675
Chad,TCD,1961,0.117,0.257,0.066,0.101,0.126,0.714,0.245,0.1149,0.2696,0.19225
Chad,TCD,1962,0.104,0.208,0.054,0.089,0.112,0.714,0.245,0.10189999999999999,0.2696,0.18575
Chad,TCD,1963,0.1,0.193,0.068,0.085,0.108,0.714,0.245,0.0979,0.2696,0.18375
Chad,TCD,1964,0.098,0.194,0.067,0.085,0.108,0.714,0.245,0.0971,0.2696,0.18335
Chad,TCD,1965,0.093,0.194,0.067,0.085,0.108,0.714,0.199,0.0951,0.2512,0.17315
Chad,TCD,1966,0.091,0.194,0.067,0.085,0.108,0.714,0.18,0.0943,0.24359999999999998,0.16895
Chad,TCD,1967,0.088,0.194,0.067,0.085,0.108,0.714,0.149,0.0931,0.23120000000000002,0.16215000000000002
Chad,TCD,1968,0.088,0.193,0.067,0.083,0.109,0.714,0.149,0.0928,0.23120000000000002,0.162
Chad,TCD,1969,0.088,0.192,0.067,0.073,0.108,0.714,0.149,0.0895,0.23120000000000002,0.16035
Chad,TCD,1970,0.088,0.194,0.068,0.073,0.11,0.714,0.149,0.0901,0.23120000000000002,0.16065000000000002
Chad,TCD,1971,0.088,0.194,0.068,0.073,0.11,0.714,0.149,0.0901,0.23120000000000002,0.16065000000000002
Chad,TCD,1972,0.086,0.188,0.065,0.053,0.108,0.714,0.149,0.0827,0.23120000000000002,0.15695
Chad,TCD,1973,0.087,0.188,0.065,0.053,0.108,0.714,0.149,0.0831,0.23120000000000002,0.15715
Chad,TCD,1974,0.087,0.188,0.065,0.053,0.108,0.714,0.149,0.0831,0.23120000000000002,0.15715
Chad,TCD,1975,0.061,0.117,0.054,0.025,0.088,0.877,0.132,0.05829999999999999,0.1266,0.09244999999999999
Chad,TCD,1976,0.049,0.091,0.049,0.024,0.078,0.877,,0.05020000000000001,,
Chad,TCD,1977,0.049,0.091,0.049,0.024,0.078,0.877,,0.05020000000000001,,
Chad,TCD,1978,0.049,0.091,0.049,0.024,0.078,0.877,,0.05020000000000001,,
Chad,TCD,1979,0.048,0.091,0.049,0.022,0.078,0.877,,0.0492,,
Chad,TCD,1980,0.031,0.09,0.049,0.021,0.074,0.927,,0.0409,,
Chad,TCD,1981,0.029,0.09,0.049,0.021,0.072,0.927,,0.03949999999999999,,
Chad,TCD,1982,0.03,0.08,0.048,0.012,0.068,0.938,0.105,0.036000000000000004,0.07920000000000003,0.05760000000000002
Chad,TCD,1983,0.034,0.08,0.048,0.012,0.068,0.938,0.059,0.0376,0.060800000000000035,0.04920000000000002
Chad,TCD,1984,0.034,0.08,0.048,0.012,0.067,0.938,0.059,0.0373,0.060800000000000035,0.04905000000000002
Chad,TCD,1985,0.034,0.08,0.048,0.012,0.067,0.938,0.059,0.0373,0.060800000000000035,0.04905000000000002
Chad,TCD,1986,0.034,0.08,0.048,0.012,0.069,0.938,0.059,0.0379,0.060800000000000035,0.04935000000000002
Chad,TCD,1987,0.034,0.08,0.048,0.012,0.069,0.938,0.059,0.0379,0.060800000000000035,0.04935000000000002
Chad,TCD,1988,0.034,0.08,0.048,0.012,0.069,0.938,0.059,0.0379,0.060800000000000035,0.04935000000000002
Chad,TCD,1989,0.034,0.08,0.065,0.012,0.069,0.938,0.059,0.0379,0.060800000000000035,0.04935000000000002
