country_name,country_text_id,year,v2xcl_rol,v2xlg_legcon,v2x_jucon,v2x_liberal,rule_of_law,legislative_checks,judicial_independence,a5_preliminary
Canada,CAN,1891,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1892,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1893,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1894,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1895,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1896,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1897,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1898,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1899,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1900,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1901,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1902,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1903,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1904,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1905,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1906,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1907,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1908,0.852,0.793,0.88,0.832,0.852,0.793,0.88,0.8383499999999999
Canada,CAN,1909,0.852,0.793,0.88,0.832,0.852,0.793,0.88,0.8383499999999999
Canada,CAN,1910,0.852,0.793,0.88,0.832,0.852,0.793,0.88,0.8383499999999999
Canada,CAN,1911,0.851,0.793,0.88,0.833,0.851,0.793,0.88,0.83795
Canada,CAN,1912,0.851,0.793,0.88,0.833,0.851,0.793,0.88,0.83795
Canada,CAN,1913,0.851,0.793,0.88,0.833,0.851,0.793,0.88,0.83795
Canada,CAN,1914,0.844,0.793,0.88,0.83,0.844,0.793,0.88,0.8351500000000001
Canada,CAN,1915,0.844,0.793,0.88,0.83,0.844,0.793,0.88,0.8351500000000001
Canada,CAN,1916,0.844,0.793,0.88,0.83,0.844,0.793,0.88,0.8351500000000001
Canada,CAN,1917,0.844,0.793,0.88,0.83,0.844,0.793,0.88,0.8351500000000001
Canada,CAN,1918,0.846,0.793,0.88,0.831,0.846,0.793,0.88,0.83595
Canada,CAN,1919,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1920,0.847,0.793,0.88,0.831,0.847,0.793,0.88,0.8363499999999999
Canada,CAN,1921,0.859,0.793,0.88,0.835,0.859,0.793,0.88,0.8411500000000001
Canada,CAN,1922,0.859,0.806,0.88,0.84,0.859,0.806,0.88,0.8457
Canada,CAN,1923,0.859,0.806,0.88,0.84,0.859,0.806,0.88,0.8457
Canada,CAN,1924,0.859,0.806,0.88,0.84,0.859,0.806,0.88,0.8457
Canada,CAN,1925,0.859,0.806,0.88,0.84,0.859,0.806,0.88,0.8457
Canada,CAN,1926,0.859,0.806,0.88,0.84,0.859,0.806,0.88,0.8457
Canada,CAN,1927,0.859,0.806,0.88,0.84,0.859,0.806,0.88,0.8457
Canada,CAN,1928,0.859,0.806,0.88,0.84,0.859,0.806,0.88,0.8457
Canada,CAN,1929,0.859,0.806,0.88,0.84,0.859,0.806,0.88,0.8457
Canada,CAN,1930,0.852,0.806,0.88,0.837,0.852,0.806,0.88,0.8429
Canada,CAN,1931,0.848,0.798,0.88,0.834,0.848,0.798,0.88,0.8385
Canada,CAN,1932,0.848,0.798,0.88,0.834,0.848,0.798,0.88,0.8385
Canada,CAN,1933,0.848,0.798,0.88,0.834,0.848,0.798,0.88,0.8385
Canada,CAN,1934,0.868,0.798,0.88,0.842,0.868,0.798,0.88,0.8465
Canada,CAN,1935,0.868,0.798,0.88,0.842,0.868,0.798,0.88,0.8465
Canada,CAN,1936,0.868,0.798,0.88,0.842,0.868,0.798,0.88,0.8465
Canada,CAN,1937,0.868,0.798,0.88,0.842,0.868,0.798,0.88,0.8465
Canada,CAN,1938,0.868,0.798,0.88,0.842,0.868,0.798,0.88,0.8465
Canada,CAN,1939,0.86,0.798,0.88,0.839,0.86,0.798,0.88,0.8432999999999999
Canada,CAN,1940,0.86,0.798,0.88,0.839,0.86,0.798,0.88,0.8432999999999999
Canada,CAN,1941,0.868,0.798,0.88,0.84,0.868,0.798,0.88,0.8465
Canada,CAN,1942,0.868,0.798,0.88,0.84,0.868,0.798,0.88,0.8465
Canada,CAN,1943,0.868,0.798,0.88,0.84,0.868,0.798,0.88,0.8465
Canada,CAN,1944,0.868,0.798,0.88,0.84,0.868,0.798,0.88,0.8465
Canada,CAN,1945,0.868,0.844,0.88,0.854,0.868,0.844,0.88,0.8626
Canada,CAN,1946,0.868,0.876,0.88,0.866,0.868,0.876,0.88,0.8737999999999999
Canada,CAN,1947,0.868,0.876,0.88,0.866,0.868,0.876,0.88,0.8737999999999999
Canada,CAN,1948,0.87,0.876,0.88,0.868,0.87,0.876,0.88,0.8746
Canada,CAN,1949,0.87,0.876,0.943,0.888,0.87,0.876,0.943,0.8903500000000001
Canada,CAN,1950,0.893,0.869,0.943,0.894,0.893,0.869,0.943,0.8971
Canada,CAN,1951,0.893,0.869,0.943,0.894,0.893,0.869,0.943,0.8971
Canada,CAN,1952,0.893,0.869,0.943,0.894,0.893,0.869,0.943,0.8971
Canada,CAN,1953,0.893,0.869,0.943,0.894,0.893,0.869,0.943,0.8971
Canada,CAN,1954,0.893,0.869,0.943,0.894,0.893,0.869,0.943,0.8971
Canada,CAN,1955,0.893,0.869,0.943,0.894,0.893,0.869,0.943,0.8971
Canada,CAN,1956,0.893,0.869,0.943,0.894,0.893,0.869,0.943,0.8971
Canada,CAN,1957,0.893,0.869,0.943,0.894,0.893,0.869,0.943,0.8971
Canada,CAN,1958,0.893,0.875,0.943,0.896,0.893,0.875,0.943,0.8992
Canada,CAN,1959,0.893,0.869,0.943,0.893,0.893,0.869,0.943,0.8971
Canada,CAN,1960,0.909,0.873,0.943,0.9,0.909,0.873,0.943,0.9049
Canada,CAN,1961,0.908,0.873,0.943,0.899,0.908,0.873,0.943,0.9045
Canada,CAN,1962,0.908,0.873,0.943,0.899,0.908,0.873,0.943,0.9045
Canada,CAN,1963,0.921,0.888,0.943,0.909,0.921,0.888,0.943,0.91495
Canada,CAN,1964,0.921,0.888,0.943,0.909,0.921,0.888,0.943,0.91495
Canada,CAN,1965,0.92,0.888,0.943,0.909,0.92,0.888,0.943,0.9145500000000001
Canada,CAN,1966,0.928,0.888,0.943,0.913,0.928,0.888,0.943,0.91775
Canada,CAN,1967,0.928,0.888,0.943,0.913,0.928,0.888,0.943,0.91775
Canada,CAN,1968,0.928,0.878,0.943,0.909,0.928,0.878,0.943,0.91425
Canada,CAN,1969,0.928,0.878,0.943,0.909,0.928,0.878,0.943,0.91425
Canada,CAN,1970,0.933,0.878,0.943,0.911,0.933,0.878,0.943,0.91625
Canada,CAN,1971,0.936,0.878,0.943,0.912,0.936,0.878,0.943,0.91745
Canada,CAN,1972,0.936,0.878,0.943,0.912,0.936,0.878,0.943,0.91745
Canada,CAN,1973,0.935,0.891,0.943,0.915,0.935,0.891,0.943,0.9216000000000001
Canada,CAN,1974,0.935,0.891,0.943,0.915,0.935,0.891,0.943,0.9216000000000001
Canada,CAN,1975,0.936,0.873,0.943,0.907,0.936,0.873,0.943,0.9157000000000001
Canada,CAN,1976,0.946,0.873,0.943,0.913,0.946,0.873,0.943,0.9197000000000001
Canada,CAN,1977,0.946,0.873,0.943,0.913,0.946,0.873,0.943,0.9197000000000001
Canada,CAN,1978,0.946,0.873,0.943,0.913,0.946,0.873,0.943,0.9197000000000001
Canada,CAN,1979,0.946,0.873,0.943,0.913,0.946,0.873,0.943,0.9197000000000001
Canada,CAN,1980,0.944,0.886,0.943,0.915,0.944,0.886,0.943,0.92345
Canada,CAN,1981,0.944,0.875,0.943,0.913,0.944,0.875,0.943,0.9196
Canada,CAN,1982,0.947,0.875,0.943,0.914,0.947,0.875,0.943,0.9208
Canada,CAN,1983,0.959,0.875,0.943,0.918,0.959,0.875,0.943,0.9256
Canada,CAN,1984,0.959,0.875,0.943,0.918,0.959,0.875,0.943,0.9256
Canada,CAN,1985,0.959,0.875,0.943,0.918,0.959,0.875,0.943,0.9256
Canada,CAN,1986,0.959,0.875,0.943,0.918,0.959,0.875,0.943,0.9256
Canada,CAN,1987,0.959,0.875,0.943,0.918,0.959,0.875,0.943,0.9256
Canada,CAN,1988,0.959,0.875,0.943,0.918,0.959,0.875,0.943,0.9256
Canada,CAN,1989,0.959,0.875,0.903,0.906,0.959,0.875,0.903,0.9156
Canada,CAN,1990,0.959,0.875,0.934,0.916,0.959,0.875,0.934,0.92335
Canada,CAN,1991,0.959,0.875,0.934,0.916,0.959,0.875,0.934,0.92335
Canada,CAN,1992,0.959,0.875,0.934,0.916,0.959,0.875,0.934,0.92335
Canada,CAN,1993,0.959,0.875,0.934,0.916,0.959,0.875,0.934,0.92335
Canada,CAN,1994,0.959,0.875,0.934,0.916,0.959,0.875,0.934,0.92335
Canada,CAN,1995,0.959,0.875,0.934,0.916,0.959,0.875,0.934,0.92335
Canada,CAN,1996,0.959,0.875,0.934,0.916,0.959,0.875,0.934,0.92335
Canada,CAN,1997,0.961,0.875,0.934,0.916,0.961,0.875,0.934,0.92415
Canada,CAN,1998,0.961,0.875,0.934,0.916,0.961,0.875,0.934,0.92415
Canada,CAN,1999,0.961,0.875,0.934,0.916,0.961,0.875,0.934,0.92415
Canada,CAN,2000,0.961,0.875,0.934,0.916,0.961,0.875,0.934,0.92415
Canada,CAN,2001,0.961,0.875,0.934,0.916,0.961,0.875,0.934,0.92415
Canada,CAN,2002,0.961,0.875,0.934,0.916,0.961,0.875,0.934,0.92415
Canada,CAN,2003,0.961,0.875,0.934,0.916,0.961,0.875,0.934,0.92415
Canada,CAN,2004,0.961,0.9,0.934,0.925,0.961,0.9,0.934,0.9329000000000001
Canada,CAN,2005,0.961,0.9,0.934,0.925,0.961,0.9,0.934,0.9329000000000001
Canada,CAN,2006,0.961,0.905,0.934,0.929,0.961,0.905,0.934,0.93465
Canada,CAN,2007,0.961,0.905,0.934,0.929,0.961,0.905,0.934,0.93465
Canada,CAN,2008,0.961,0.905,0.934,0.929,0.961,0.905,0.934,0.93465
Canada,CAN,2009,0.961,0.905,0.934,0.929,0.961,0.905,0.934,0.93465
Canada,CAN,2010,0.961,0.912,0.929,0.929,0.961,0.912,0.929,0.9358500000000001
Canada,CAN,2011,0.961,0.905,0.929,0.927,0.961,0.905,0.929,0.9334
Canada,CAN,2012,0.963,0.905,0.929,0.928,0.963,0.905,0.929,0.9341999999999999
Canada,CAN,2013,0.968,0.906,0.921,0.926,0.968,0.906,0.921,0.93455
Canada,CAN,2014,0.968,0.906,0.928,0.928,0.968,0.906,0.928,0.9362999999999999
Canada,CAN,2015,0.967,0.904,0.928,0.929,0.967,0.904,0.928,0.9352
Canada,CAN,2016,0.968,0.906,0.928,0.928,0.968,0.906,0.928,0.9362999999999999
Canada,CAN,2017,0.963,0.903,0.927,0.925,0.963,0.903,0.927,0.9329999999999999
Canada,CAN,2018,0.961,0.892,0.931,0.922,0.961,0.892,0.931,0.92935
Canada,CAN,2019,0.946,0.847,0.943,0.907,0.946,0.847,0.943,0.9106
Canada,CAN,2020,0.94,0.825,0.906,0.884,0.94,0.825,0.906,0.89125
Canada,CAN,2021,0.948,0.854,0.911,0.898,0.948,0.854,0.911,0.9058499999999999
Canada,CAN,2022,0.919,0.871,0.887,0.887,0.919,0.871,0.887,0.8942
Canada,CAN,2023,0.919,0.853,0.887,0.878,0.919,0.853,0.887,0.8879
Canada,CAN,2024,0.913,0.853,0.917,0.887,0.913,0.853,0.917,0.893
Australia,AUS,1789,0.151,,0.713,0.288,0.151,,0.713,
Australia,AUS,1790,0.151,,0.713,0.288,0.151,,0.713,
Australia,AUS,1791,0.151,,0.713,0.288,0.151,,0.713,
Australia,AUS,1792,0.151,,0.713,0.288,0.151,,0.713,
Australia,AUS,1793,0.122,,0.713,0.281,0.122,,0.713,
Australia,AUS,1794,0.135,,0.713,0.286,0.135,,0.713,
Australia,AUS,1795,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1796,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1797,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1798,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1799,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1800,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1801,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1802,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1803,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1804,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1805,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1806,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1807,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1808,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1809,0.147,,0.713,0.286,0.147,,0.713,
Australia,AUS,1810,0.185,,0.713,0.3,0.185,,0.713,
Australia,AUS,1811,0.185,,0.713,0.3,0.185,,0.713,
Australia,AUS,1812,0.185,,0.713,0.3,0.185,,0.713,
Australia,AUS,1813,0.185,,0.713,0.3,0.185,,0.713,
Australia,AUS,1814,0.185,,0.713,0.3,0.185,,0.713,
Australia,AUS,1815,0.185,,0.713,0.3,0.185,,0.713,
Australia,AUS,1816,0.185,,0.713,0.3,0.185,,0.713,
Australia,AUS,1817,0.185,,0.713,0.3,0.185,,0.713,
Australia,AUS,1818,0.185,,0.713,0.3,0.185,,0.713,
Australia,AUS,1819,0.185,,0.713,0.3,0.185,,0.713,
Australia,AUS,1820,0.216,,0.713,0.308,0.216,,0.713,
Australia,AUS,1821,0.216,,0.713,0.308,0.216,,0.713,
Australia,AUS,1822,0.216,,0.713,0.308,0.216,,0.713,
Australia,AUS,1823,0.407,,0.824,0.408,0.407,,0.824,
Australia,AUS,1824,0.407,,0.824,,0.407,,0.824,
Australia,AUS,1825,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1826,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1827,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1828,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1829,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1830,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1831,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1832,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1833,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1834,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1835,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1836,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1837,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1838,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1839,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1840,0.407,0.642,0.824,0.617,0.407,0.642,0.824,0.5934999999999999
Australia,AUS,1841,0.747,0.642,0.824,0.727,0.747,0.642,0.824,0.7294999999999999
Australia,AUS,1842,0.747,0.642,0.824,0.727,0.747,0.642,0.824,0.7294999999999999
Australia,AUS,1843,0.747,0.642,0.824,0.727,0.747,0.642,0.824,0.7294999999999999
Australia,AUS,1844,0.747,0.642,0.824,0.727,0.747,0.642,0.824,0.7294999999999999
Australia,AUS,1845,0.747,0.642,0.824,0.727,0.747,0.642,0.824,0.7294999999999999
Australia,AUS,1846,0.747,0.642,0.824,0.727,0.747,0.642,0.824,0.7294999999999999
Australia,AUS,1847,0.747,0.642,0.824,0.727,0.747,0.642,0.824,0.7294999999999999
Australia,AUS,1848,0.747,0.642,0.824,0.727,0.747,0.642,0.824,0.7294999999999999
Australia,AUS,1849,0.747,0.642,0.824,0.727,0.747,0.642,0.824,0.7294999999999999
Australia,AUS,1850,0.747,0.752,0.824,0.764,0.747,0.752,0.824,0.768
Australia,AUS,1851,0.747,0.752,0.824,0.764,0.747,0.752,0.824,0.768
Australia,AUS,1852,0.747,0.752,0.824,0.764,0.747,0.752,0.824,0.768
Australia,AUS,1853,0.747,0.752,0.824,0.764,0.747,0.752,0.824,0.768
Australia,AUS,1854,0.747,0.752,0.824,0.764,0.747,0.752,0.824,0.768
Australia,AUS,1855,0.747,0.752,0.824,0.764,0.747,0.752,0.824,0.768
Australia,AUS,1856,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1857,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1858,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1859,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1860,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1861,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1862,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1863,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1864,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1865,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1866,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1867,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1868,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1869,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1870,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1871,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1872,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1873,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1874,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1875,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1876,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1877,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1878,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1879,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1880,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1881,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1882,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1883,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1884,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1885,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1886,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1887,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1888,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1889,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1890,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1891,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1892,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1893,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1894,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1895,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1896,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1897,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1898,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1899,0.866,0.848,0.955,0.88,0.866,0.848,0.955,0.88195
Australia,AUS,1900,0.866,,0.955,,0.866,,0.955,
Australia,AUS,1901,0.866,0.922,0.955,0.907,0.866,0.922,0.955,0.90785
Australia,AUS,1902,0.866,0.922,0.955,0.907,0.866,0.922,0.955,0.90785
Australia,AUS,1903,0.866,0.922,0.97,0.912,0.866,0.922,0.97,0.9116
Australia,AUS,1904,0.866,0.922,0.97,0.912,0.866,0.922,0.97,0.9116
Australia,AUS,1905,0.875,0.922,0.97,0.915,0.875,0.922,0.97,0.9152
Australia,AUS,1906,0.875,0.922,0.978,0.918,0.875,0.922,0.978,0.9172
Australia,AUS,1907,0.875,0.922,0.978,0.918,0.875,0.922,0.978,0.9172
Australia,AUS,1908,0.875,0.922,0.978,0.918,0.875,0.922,0.978,0.9172
Australia,AUS,1909,0.875,0.922,0.978,0.918,0.875,0.922,0.978,0.9172
Australia,AUS,1910,0.878,0.922,0.976,0.919,0.878,0.922,0.976,0.9178999999999999
Australia,AUS,1911,0.878,0.922,0.976,0.919,0.878,0.922,0.976,0.9178999999999999
Australia,AUS,1912,0.878,0.922,0.976,0.919,0.878,0.922,0.976,0.9178999999999999
Australia,AUS,1913,0.878,0.922,0.976,0.919,0.878,0.922,0.976,0.9178999999999999
Australia,AUS,1914,0.878,0.922,0.976,0.919,0.878,0.922,0.976,0.9178999999999999
Australia,AUS,1915,0.874,0.922,0.976,0.917,0.874,0.922,0.976,0.9163
Australia,AUS,1916,0.845,0.922,0.976,0.908,0.845,0.922,0.976,0.9047000000000001
Australia,AUS,1917,0.845,0.922,0.976,0.908,0.845,0.922,0.976,0.9047000000000001
Australia,AUS,1918,0.874,0.922,0.976,0.916,0.874,0.922,0.976,0.9163
Australia,AUS,1919,0.881,0.922,0.976,0.921,0.881,0.922,0.976,0.9191
Australia,AUS,1920,0.881,0.922,0.976,0.921,0.881,0.922,0.976,0.9191
Australia,AUS,1921,0.881,0.922,0.976,0.921,0.881,0.922,0.976,0.9191
Australia,AUS,1922,0.881,0.922,0.976,0.921,0.881,0.922,0.976,0.9191
Australia,AUS,1923,0.881,0.922,0.976,0.921,0.881,0.922,0.976,0.9191
Australia,AUS,1924,0.881,0.922,0.976,0.921,0.881,0.922,0.976,0.9191
Australia,AUS,1925,0.881,0.922,0.976,0.921,0.881,0.922,0.976,0.9191
Australia,AUS,1926,0.881,0.922,0.968,0.919,0.881,0.922,0.968,0.9171
Australia,AUS,1927,0.881,0.922,0.968,0.919,0.881,0.922,0.968,0.9171
Australia,AUS,1928,0.881,0.922,0.968,0.919,0.881,0.922,0.968,0.9171
Australia,AUS,1929,0.881,0.922,0.968,0.919,0.881,0.922,0.968,0.9171
Australia,AUS,1930,0.881,0.922,0.978,0.921,0.881,0.922,0.978,0.9196
Australia,AUS,1931,0.881,0.922,0.978,0.921,0.881,0.922,0.978,0.9196
Australia,AUS,1932,0.881,0.922,0.969,0.918,0.881,0.922,0.969,0.91735
Australia,AUS,1933,0.881,0.922,0.969,0.918,0.881,0.922,0.969,0.91735
Australia,AUS,1934,0.881,0.922,0.969,0.918,0.881,0.922,0.969,0.91735
Australia,AUS,1935,0.881,0.922,0.969,0.918,0.881,0.922,0.969,0.91735
Australia,AUS,1936,0.881,0.922,0.969,0.918,0.881,0.922,0.969,0.91735
Australia,AUS,1937,0.881,0.922,0.969,0.918,0.881,0.922,0.969,0.91735
Australia,AUS,1938,0.881,0.922,0.969,0.918,0.881,0.922,0.969,0.91735
Australia,AUS,1939,0.879,0.922,0.967,0.916,0.879,0.922,0.967,0.91605
Australia,AUS,1940,0.87,0.922,0.966,0.913,0.87,0.922,0.966,0.9122000000000001
Australia,AUS,1941,0.87,0.922,0.966,0.913,0.87,0.922,0.966,0.9122000000000001
Australia,AUS,1942,0.87,0.922,0.966,0.913,0.87,0.922,0.966,0.9122000000000001
Australia,AUS,1943,0.87,0.922,0.966,0.913,0.87,0.922,0.966,0.9122000000000001
Australia,AUS,1944,0.87,0.922,0.966,0.913,0.87,0.922,0.966,0.9122000000000001
Australia,AUS,1945,0.87,0.922,0.966,0.913,0.87,0.922,0.966,0.9122000000000001
Australia,AUS,1946,0.912,0.901,0.968,0.919,0.912,0.901,0.968,0.92215
Australia,AUS,1947,0.912,0.901,0.972,0.919,0.912,0.901,0.972,0.92315
Australia,AUS,1948,0.916,0.901,0.972,0.922,0.916,0.901,0.972,0.9247500000000001
Australia,AUS,1949,0.916,0.901,0.972,0.922,0.916,0.901,0.972,0.9247500000000001
Australia,AUS,1950,0.966,0.901,0.989,0.948,0.966,0.901,0.989,0.949
Australia,AUS,1951,0.966,0.901,0.989,0.948,0.966,0.901,0.989,0.949
Australia,AUS,1952,0.966,0.901,0.989,0.948,0.966,0.901,0.989,0.949
Australia,AUS,1953,0.966,0.901,0.989,0.948,0.966,0.901,0.989,0.949
Australia,AUS,1954,0.966,0.901,0.989,0.948,0.966,0.901,0.989,0.949
Australia,AUS,1955,0.966,0.901,0.989,0.948,0.966,0.901,0.989,0.949
Australia,AUS,1956,0.966,0.901,0.989,0.948,0.966,0.901,0.989,0.949
Australia,AUS,1957,0.967,0.901,0.989,0.948,0.967,0.901,0.989,0.9494
Australia,AUS,1958,0.967,0.901,0.989,0.948,0.967,0.901,0.989,0.9494
Australia,AUS,1959,0.967,0.901,0.989,0.948,0.967,0.901,0.989,0.9494
Australia,AUS,1960,0.967,0.901,0.989,0.948,0.967,0.901,0.989,0.9494
Australia,AUS,1961,0.967,0.901,0.989,0.948,0.967,0.901,0.989,0.9494
Australia,AUS,1962,0.967,0.901,0.989,0.948,0.967,0.901,0.989,0.9494
Australia,AUS,1963,0.967,0.901,0.989,0.948,0.967,0.901,0.989,0.9494
Australia,AUS,1964,0.967,0.901,0.989,0.948,0.967,0.901,0.989,0.9494
Australia,AUS,1965,0.967,0.901,0.989,0.948,0.967,0.901,0.989,0.9494
Australia,AUS,1966,0.967,0.901,0.989,0.948,0.967,0.901,0.989,0.9494
Australia,AUS,1967,0.967,0.901,0.989,0.948,0.967,0.901,0.989,0.9494
Australia,AUS,1968,0.972,0.901,0.989,0.95,0.972,0.901,0.989,0.9514
Australia,AUS,1969,0.972,0.901,0.989,0.95,0.972,0.901,0.989,0.9514
Australia,AUS,1970,0.976,0.901,0.989,0.952,0.976,0.901,0.989,0.953
Australia,AUS,1971,0.976,0.901,0.989,0.952,0.976,0.901,0.989,0.953
